price,propertyType,size,rooms,bathrooms,municipality,latitude,longitude,status,priceByArea,hasParkingSpace,isParkingSpaceIncludedInPrice,typology,subtitle,floor,exterior,hasLift
795000.0,flat,201.0,2,2,madrid,40.4442228,-3.6426741,newdevelopment,3955.0,1,1,flat,concepción,intermedio,1,1
330000.0,flat,65.0,1,1,madrid,40.419601,-3.7040219,good,5077.0,0,0,flat,sol,intermedio,0,1
170000.0,chalet,110.0,3,1,campo real,40.3399531,-3.3822931,good,1545.0,0,0,chalet,campo real,alto,1,0
945000.0,penthouse,185.0,3,3,madrid,40.4360269,-3.6956074,good,5108.0,0,0,flat,almagro,mediano,1,1
450000.0,flat,110.0,3,2,villaviciosa de odón,40.3628032,-3.9149046,renew,4091.0,1,1,flat,centro,intermedio,1,1
379000.0,flat,60.0,3,1,madrid,40.4313319,-3.6739798,good,6317.0,0,0,flat,lista,mediano,0,1
950000.0,duplex,155.0,3,2,madrid,40.4182056,-3.7131581,good,6129.0,0,0,flat,palacio,bajo,1,1
440000.0,flat,76.0,1,1,madrid,40.4196471,-3.7081106,good,5789.0,0,0,flat,palacio,intermedio,1,1
45000.0,chalet,80.0,3,1,guadalix de la sierra,40.7817409,-3.6906305,renew,563.0,0,0,chalet,guadalix de la sierra,alto,1,0
160000.0,flat,55.0,2,1,getafe,40.3013232,-3.7373696,renew,2909.0,0,0,flat,la alhóndiga,bajo,1,0
770000.0,flat,130.0,2,2,madrid,40.4188536,-3.7005249,good,5923.0,0,0,flat,chueca-justicia,intermedio,0,1
275000.0,chalet,180.0,5,2,robledo de chavela,40.5217611,-4.2558251,good,1528.0,1,1,chalet,robledo de chavela,alto,1,0
270000.0,flat,60.0,1,1,madrid,40.4634397,-3.6968193,good,4500.0,0,0,flat,cuzco-castillejos,bajo,1,1
410000.0,studio,179.0,0,1,madrid,40.4442228,-3.6426741,newdevelopment,2291.0,1,1,flat,concepción,flat,1,1
495000.0,duplex,84.0,1,1,madrid,40.4604282,-3.6266193,good,5893.0,1,1,flat,conde orgaz-piovera,intermedio,1,1
220000.0,penthouse,52.0,1,1,madrid,40.4429556,-3.5843227,good,4231.0,1,0,flat,rejas,mediano,0,1
715000.0,flat,140.0,4,3,madrid,40.4078988,-3.6869759,good,5107.0,0,0,flat,jerónimos,intermedio,1,1
315000.0,flat,140.0,4,2,san lorenzo de el escorial,40.5980505,-4.1445881,good,2250.0,0,0,flat,abantos - carmelitas,intermedio,1,0
205000.0,penthouse,83.0,2,2,collado villalba,40.6284573,-4.0084811,good,2470.0,0,0,flat,villalba estación,intermedio,1,1
59000.0,flat,80.0,3,1,ciempozuelos,40.1517624,-3.6161675,good,738.0,0,0,flat,cuevas - ilustración,bajo,1,1
352000.0,chalet,150.0,4,3,meco,40.5472567,-3.3300527,good,2347.0,0,0,chalet,meco,alto,1,0
213000.0,flat,104.0,3,2,madrid,40.4796385,-3.6988317,good,2048.0,1,1,flat,la paz,mediano,1,1
379000.0,chalet,269.0,3,2,móstoles,40.3151167,-3.9350987,good,1409.0,0,0,chalet,coimbra - guadarrama,alto,1,0
229000.0,flat,47.0,1,1,madrid,40.4574606,-3.7037119,good,4872.0,0,0,flat,berruguete,bajo,1,1
109500.0,countryhouse,116.0,2,2,pinilla del valle,40.9277837,-3.819162,good,944.0,0,0,countryhouse,pinilla del valle,muy alto,1,0
195900.0,flat,85.0,3,2,san fernando de henares,40.4195332,-3.5261165,good,2305.0,1,1,flat,parque roma - coronas,intermedio,1,1
89000.0,flat,57.0,3,1,madrid,40.4241418,-3.6521683,renew,1561.0,0,0,flat,ventas,bajo,1,0
152000.0,flat,84.0,3,1,madrid,40.4745827,-3.6367755,renew,1810.0,0,0,flat,pinar del rey,intermedio,1,0
193000.0,flat,61.0,1,1,madrid,40.4275895,-3.6397357,good,3164.0,1,0,flat,pueblo nuevo,intermedio,1,1
65900.0,flat,80.0,3,1,cenicientos,40.2628675,-4.463419,good,824.0,0,0,flat,cenicientos,intermedio,1,0
179000.0,flat,96.0,3,2,alcalá de henares,40.4735232,-3.3644611,good,1865.0,0,0,flat,venecia - nueva alcalá,mediano,1,1
265000.0,flat,53.0,2,1,alcobendas,40.5482793,-3.6369892,newdevelopment,5000.0,1,0,flat,ensanche,bajo,1,1
415000.0,flat,133.0,4,3,madrid,40.4877322,-3.6653811,good,3120.0,0,0,flat,virgen del cortijo - manoteras,intermedio,1,1
561947.0,penthouse,117.0,1,1,madrid,40.3886336,-3.6937319,newdevelopment,4803.0,1,1,flat,legazpi,mediano,1,1
319500.0,chalet,226.0,4,3,robledo de chavela,40.5098074,-4.244113,good,1414.0,1,1,chalet,robledo de chavela,alto,1,0
162800.0,duplex,70.0,2,1,arganda,40.3001178,-3.4395184,good,2326.0,1,1,flat,centro,bajo,1,0
250000.0,flat,62.0,1,1,majadahonda,40.4704199,-3.8759536,good,4032.0,0,0,flat,casco antiguo,intermedio,1,1
205000.0,penthouse,83.0,2,2,collado villalba,40.6284842,-4.0088283,good,2470.0,0,0,flat,villalba estación,intermedio,1,1
145000.0,chalet,120.0,2,3,los santos de la humosa,40.5031806,-3.2520276,good,1208.0,1,1,chalet,los santos de la humosa,alto,1,0
82000.0,flat,60.0,3,1,madrid,40.4030231,-3.7567729,renew,1367.0,0,0,flat,lucero,intermedio,1,0
81000.0,flat,76.0,3,1,ciempozuelos,40.1554833,-3.6344545,renew,1066.0,0,0,flat,los cestos - belén - las eras,intermedio,1,1
165000.0,flat,85.0,3,1,fuenlabrada,40.2778786,-3.7986393,good,1941.0,0,0,flat,el arroyo - la fuente,mediano,1,1
509000.0,chalet,293.0,3,3,alcalá de henares,40.5101127,-3.3548813,newdevelopment,1737.0,1,1,chalet,el pilar - bripac,alto,1,0
519000.0,chalet,297.0,3,3,alcalá de henares,40.5101127,-3.3548813,newdevelopment,1747.0,1,1,chalet,el pilar - bripac,alto,1,0
530000.0,flat,152.0,4,2,madrid,40.4886274,-3.7174482,good,3487.0,1,1,flat,arroyo del fresno,bajo,1,1
98000.0,chalet,105.0,3,1,alameda del valle,40.9166199,-3.8439047,renew,933.0,0,0,chalet,alameda del valle,alto,1,0
515000.0,chalet,220.0,4,3,rivas-vaciamadrid,40.3538203,-3.5143594,good,2341.0,1,1,chalet,rivas centro,alto,1,0
399000.0,duplex,122.0,3,3,tres cantos,40.6099628,-3.7168136,good,3270.0,1,1,flat,primera fase - nuevo tres cantos,intermedio,1,1
210000.0,flat,40.0,1,1,madrid,40.4088508,-3.70292,good,5250.0,0,0,flat,lavapiés-embajadores,bajo,1,1
249000.0,duplex,149.0,1,2,miraflores de la sierra,40.8127007,-3.7646339,good,1671.0,1,1,flat,miraflores de la sierra,intermedio,1,1
475000.0,flat,80.0,1,1,madrid,40.4681297,-3.7084941,good,5938.0,1,1,flat,valdeacederas,mediano,1,1
185000.0,chalet,114.0,2,1,fuentidueña de tajo,40.1210557,-3.1632963,good,1623.0,1,1,chalet,fuentidueña de tajo,alto,1,0
595000.0,flat,95.0,3,2,madrid,40.3897788,-3.6942226,good,6263.0,1,1,flat,legazpi,flat,1,1
110000.0,chalet,211.0,3,1,villarejo de salvanés,40.1160932,-3.2463702,good,521.0,0,0,chalet,villarejo de salvanés,alto,1,0
199000.0,flat,136.0,2,2,pinto,40.2460898,-3.699894,good,1463.0,0,0,flat,parque europa - los pitufos,flat,0,1
157500.0,flat,77.0,3,1,alcalá de henares,40.4867978,-3.3569617,good,2045.0,0,0,flat,juan de austria,intermedio,0,1
336000.0,duplex,96.0,2,2,madrid,40.3940417,-3.6702557,newdevelopment,3500.0,0,0,flat,san diego,intermedio,1,1
134000.0,chalet,280.0,3,2,serranillos del valle,40.2045151,-3.8842297,renew,479.0,1,1,chalet,serranillos del valle,alto,1,0
249900.0,duplex,240.0,0,1,getafe,40.3027781,-3.7352564,renew,1041.0,0,0,flat,la alhóndiga,bajo,1,0
223000.0,flat,55.0,1,1,madrid,40.4096107,-3.7033465,good,4055.0,0,0,flat,lavapiés-embajadores,intermedio,1,0
188500.0,duplex,111.0,2,3,valdemoro,40.1886054,-3.6798854,good,1698.0,1,1,flat,centro,intermedio,1,0
137000.0,flat,65.0,1,1,aranjuez,40.0271794,-3.6067294,good,2108.0,1,1,flat,centro,bajo,1,1
220000.0,flat,72.0,2,1,madrid,40.474259,-3.6600218,good,3056.0,0,0,flat,apóstol santiago,intermedio,0,0
117000.0,chalet,109.0,3,2,cadalso de los vidrios,40.3112476,-4.4318863,good,1073.0,1,1,chalet,cadalso de los vidrios,alto,1,0
116600.0,chalet,167.0,4,3,orusco,40.2873708,-3.2066819,good,698.0,1,1,chalet,orusco,alto,1,0
377664.0,flat,127.0,3,2,madrid,40.4885288,-3.6691972,good,2974.0,0,0,flat,virgen del cortijo - manoteras,intermedio,1,1
275000.0,chalet,127.0,4,2,colmenar de oreja,40.0714857,-3.4919383,good,2165.0,0,0,chalet,colmenar de oreja,alto,1,0
81000.0,flat,102.0,1,1,san lorenzo de el escorial,40.6004705,-4.137611,good,794.0,0,0,flat,zaburdón - monte escorial,flat,0,0
81000.0,flat,102.0,1,1,san lorenzo de el escorial,40.5941005,-4.1476816,good,794.0,0,0,flat,abantos - carmelitas,bajo,1,0
300000.0,flat,146.0,3,2,san lorenzo de el escorial,40.5938533,-4.1475814,renew,2055.0,0,0,flat,centro - casco histórico,intermedio,1,0
419900.0,penthouse,88.0,2,2,madrid,40.3739308,-3.7714557,newdevelopment,4772.0,1,1,flat,cuatro vientos,flat,1,1
583900.0,penthouse,100.0,3,2,madrid,40.3739308,-3.7714557,newdevelopment,5839.0,1,1,flat,cuatro vientos,flat,1,1
90000.0,flat,70.0,2,1,san martín de valdeiglesias,40.3905559,-4.3684052,good,1286.0,0,0,flat,san martín de valdeiglesias,intermedio,1,0
249000.0,flat,112.0,2,1,san lorenzo de el escorial,40.5928415,-4.1509338,good,2223.0,0,0,flat,centro - casco histórico,intermedio,1,1
375000.0,flat,71.0,1,1,madrid,40.4864288,-3.6675851,good,5282.0,1,1,flat,virgen del cortijo - manoteras,mediano,1,1
259000.0,duplex,149.0,2,2,miraflores de la sierra,40.8135004,-3.7647687,good,1738.0,1,1,flat,miraflores de la sierra,intermedio,1,1
290000.0,flat,80.0,3,1,madrid,40.4332054,-3.7108984,good,3625.0,0,0,flat,arapiles,bajo,1,1
47000.0,flat,101.0,3,1,cadalso de los vidrios,40.3015129,-4.4434752,good,465.0,0,0,flat,cadalso de los vidrios,flat,0,0
310000.0,chalet,180.0,4,3,villalbilla,40.4300895,-3.2898322,newdevelopment,1722.0,0,0,chalet,villalbilla,alto,1,0
65000.0,countryhouse,186.0,2,1,orusco,40.2843311,-3.2071794,good,349.0,1,1,countryhouse,orusco,muy alto,1,0
421500.0,flat,125.0,3,2,alcobendas,40.5373163,-3.633194,good,3372.0,1,1,flat,alcobendas centro,intermedio,1,1
595000.0,chalet,230.0,3,3,getafe,40.3207689,-3.7054255,newdevelopment,2587.0,1,1,chalet,los molinos,alto,1,0
233000.0,flat,83.0,2,2,paracuellos de jarama,40.5035358,-3.5326013,good,2807.0,0,0,flat,casco urbano,intermedio,1,1
265900.0,penthouse,128.0,4,2,madrid,40.3710991,-3.6253414,good,2077.0,0,0,flat,casco histórico de vallecas,intermedio,1,1
150000.0,flat,75.0,2,1,navalafuente,40.8242176,-3.6736637,good,2000.0,1,1,flat,navalafuente,intermedio,1,0
325000.0,flat,89.0,2,2,madrid,40.4011558,-3.5486031,newdevelopment,3652.0,1,1,flat,el cañaveral,mediano,1,1
250000.0,studio,67.0,0,1,madrid,40.5068315,-3.6561118,good,3731.0,1,1,flat,sanchinarro,intermedio,1,1
69900.0,flat,58.0,1,1,madrid,40.3974162,-3.6621959,good,1205.0,0,0,flat,numancia,intermedio,1,1
300000.0,chalet,101.0,1,2,pozuelo de alarcón,40.4341383,-3.8159947,good,2970.0,0,0,chalet,zona pueblo,alto,1,0
295000.0,flat,90.0,3,1,collado villalba,40.6270051,-3.9964344,good,3278.0,0,0,flat,villalba estación,intermedio,1,0
99000.0,countryhouse,90.0,1,1,navalcarnero,40.2911264,-4.0124536,good,1100.0,0,0,countryhouse,centro,muy alto,1,0
420000.0,chalet,238.0,4,3,valdemorillo,40.4996911,-4.0657798,good,1765.0,0,0,chalet,valdemorillo pueblo,alto,1,0
320000.0,chalet,180.0,4,3,valdeavero,40.6339062,-3.3333541,good,1778.0,1,1,chalet,valdeavero,alto,1,0
215000.0,chalet,191.0,3,1,pelayos de la presa,40.3612391,-4.3221973,good,1126.0,1,1,chalet,pelayos de la presa,alto,1,0
395000.0,flat,202.0,3,2,las rozas de madrid,40.4928726,-3.8742739,good,1955.0,1,1,flat,casco antiguo,bajo,1,1
418000.0,chalet,277.0,4,3,parla,40.2371983,-3.7750613,good,1509.0,1,1,chalet,parque inlasa,alto,1,0
310890.0,chalet,97.0,3,1,navalcarnero,40.2869636,-4.013783,good,3205.0,0,0,chalet,centro,alto,1,0
395000.0,flat,94.0,3,2,madrid,40.40579,-3.55026,newdevelopment,4202.0,1,1,flat,el cañaveral,bajo,1,1
380000.0,flat,74.0,2,2,madrid,40.40579,-3.55026,newdevelopment,5135.0,1,1,flat,el cañaveral,bajo,1,1
359000.0,penthouse,84.0,2,2,madrid,40.40579,-3.55026,newdevelopment,4274.0,1,1,flat,el cañaveral,mediano,1,1
365000.0,flat,94.0,3,2,madrid,40.40579,-3.55026,newdevelopment,3883.0,1,1,flat,el cañaveral,bajo,1,1
315000.0,flat,70.0,2,2,madrid,40.40579,-3.55026,newdevelopment,4500.0,1,1,flat,el cañaveral,intermedio,1,1
399000.0,penthouse,76.0,2,2,madrid,40.40579,-3.55026,newdevelopment,5250.0,1,1,flat,el cañaveral,mediano,1,1
302000.0,flat,74.0,2,2,madrid,40.40579,-3.55026,newdevelopment,4081.0,1,1,flat,el cañaveral,intermedio,1,1
299000.0,flat,74.0,2,2,madrid,40.40579,-3.55026,newdevelopment,4041.0,1,1,flat,el cañaveral,intermedio,1,1
354000.0,chalet,278.0,4,3,el álamo,40.2358822,-3.9895349,good,1273.0,1,1,chalet,el álamo,alto,1,0
154000.0,flat,60.0,3,1,leganés,40.3259927,-3.7726207,good,2567.0,0,0,flat,descubridores-escritores,intermedio,1,1
510000.0,chalet,285.0,4,3,loeches,40.3885078,-3.4145149,good,1789.0,1,1,chalet,loeches,alto,1,0
278000.0,flat,62.0,2,3,madrid,40.3964608,-3.6925859,renew,4484.0,0,0,flat,delicias,intermedio,0,1
207000.0,duplex,103.0,3,2,valdemoro,40.1886747,-3.6765008,good,2010.0,1,1,flat,centro,intermedio,1,0
487800.0,chalet,145.0,5,3,colmenar viejo,40.64978,-3.77573,newdevelopment,3364.0,1,1,chalet,san crispín - la estación consorcio,alto,1,0
320000.0,chalet,200.0,3,3,villanueva de perales,40.3474147,-4.1026723,newdevelopment,1600.0,0,0,chalet,villanueva de perales,alto,1,0
310000.0,chalet,200.0,3,3,villanueva de perales,40.3474147,-4.1026723,newdevelopment,1550.0,0,0,chalet,villanueva de perales,alto,1,0
360000.0,chalet,200.0,3,3,villanueva de perales,40.3474147,-4.1026723,newdevelopment,1800.0,0,0,chalet,villanueva de perales,alto,1,0
340000.0,chalet,200.0,3,3,villanueva de perales,40.3474147,-4.1026723,newdevelopment,1700.0,0,0,chalet,villanueva de perales,alto,1,0
240000.0,flat,95.0,3,2,arganda,40.296005,-3.4304296,newdevelopment,2526.0,1,1,flat,el mirador - grillero,intermedio,1,1
250000.0,flat,90.0,3,2,arganda,40.296005,-3.4304296,newdevelopment,2778.0,1,1,flat,el mirador - grillero,intermedio,1,1
225000.0,flat,90.0,3,2,arganda,40.296005,-3.4304296,newdevelopment,2500.0,1,1,flat,el mirador - grillero,intermedio,1,1
575000.0,flat,112.0,1,2,madrid,40.4254382,-3.7038613,good,5134.0,0,0,flat,malasaña-universidad,intermedio,0,0
230000.0,flat,95.0,3,2,arganda,40.296005,-3.4304296,newdevelopment,2421.0,1,1,flat,el mirador - grillero,intermedio,1,1
220000.0,flat,95.0,3,2,arganda,40.296005,-3.4304296,newdevelopment,2316.0,1,1,flat,el mirador - grillero,intermedio,1,1
245000.0,flat,90.0,3,2,arganda,40.296005,-3.4304296,newdevelopment,2722.0,1,1,flat,el mirador - grillero,intermedio,1,1
254000.0,flat,109.0,4,2,madrid,40.3796123,-3.625357,good,2330.0,0,0,flat,casco histórico de vallecas,intermedio,1,1
230000.0,flat,50.0,2,2,madrid,40.4062551,-3.7454791,good,4600.0,0,0,flat,lucero,bajo,1,1
195000.0,flat,68.0,2,1,torrejón de ardoz,40.4620961,-3.4785416,good,2868.0,0,0,flat,noroeste,intermedio,1,1
84000.0,chalet,89.0,3,1,villa del prado,40.27526,-4.3047245,good,944.0,0,0,chalet,villa del prado,alto,1,0
230000.0,flat,95.0,3,2,arganda,40.296005,-3.4304296,newdevelopment,2421.0,1,1,flat,el mirador - grillero,intermedio,1,1
406000.0,duplex,172.0,4,3,leganés,40.329644,-3.7619006,good,2360.0,1,1,flat,casco antiguo,intermedio,1,1
447300.0,flat,131.0,4,2,leganés,40.3407,-3.78435,newdevelopment,3415.0,1,1,flat,poza del agua,intermedio,1,1
235000.0,chalet,195.0,3,2,alpedrete,40.6594443,-4.0246596,renew,1205.0,0,0,chalet,alpedrete,alto,1,0
329000.0,flat,79.0,3,1,madrid,40.4254246,-3.7019185,renew,4165.0,0,0,flat,malasaña-universidad,flat,0,1
239000.0,flat,59.0,2,1,madrid,40.4623537,-3.7036587,good,4051.0,0,0,flat,berruguete,bajo,1,0
120000.0,chalet,160.0,2,1,torremocha de jarama,40.8359511,-3.4985272,renew,750.0,0,0,chalet,torremocha de jarama,alto,1,0
425000.0,chalet,211.0,3,3,torrejón de ardoz,40.4421991,-3.4656263,newdevelopment,2014.0,1,1,chalet,suroeste,alto,1,0
450000.0,chalet,225.0,4,3,arganda,40.3124223,-3.4421416,good,2000.0,1,1,chalet,los villares,alto,1,0
225000.0,flat,119.0,4,2,torrejón de ardoz,40.4466622,-3.4604866,good,1891.0,0,0,flat,sureste,mediano,1,1
239000.0,studio,67.0,0,1,madrid,40.454516,-3.7011075,good,3567.0,0,0,flat,cuatro caminos,bajo,1,0
571000.0,flat,100.0,2,2,majadahonda,40.4466077,-3.8815966,newdevelopment,5710.0,1,1,flat,los satélites - roza martín,intermedio,1,1
350000.0,chalet,200.0,4,3,navalcarnero,40.2873898,-4.0087177,good,1750.0,1,1,chalet,centro,alto,1,0
252000.0,flat,88.0,3,2,san agustin de guadalix,40.6802169,-3.6170418,good,2864.0,0,0,flat,san agustin de guadalix,bajo,1,1
199900.0,flat,61.0,2,1,madrid,40.4316236,-3.6472862,good,3277.0,0,0,flat,ventas,intermedio,1,0
152000.0,flat,47.0,1,1,madrid,40.483598,-3.7253942,good,3234.0,0,0,flat,peñagrande,ss,1,0
300000.0,flat,105.0,3,2,moraleja de enmedio,40.2622744,-3.8660804,good,2857.0,0,0,flat,moraleja de enmedio,bajo,1,0
145000.0,chalet,201.0,3,2,colmenar de oreja,40.0810308,-3.4522132,good,721.0,0,0,chalet,colmenar de oreja,alto,1,0
360000.0,flat,65.0,1,1,madrid,40.4018086,-3.7007728,good,5538.0,1,1,flat,palos de la frontera,intermedio,1,1
179900.0,flat,55.0,1,1,madrid,40.3413588,-3.7038023,good,3271.0,1,1,flat,villaverde alto,intermedio,1,1
169000.0,flat,85.0,3,1,san lorenzo de el escorial,40.5909826,-4.1467642,renew,1988.0,0,0,flat,centro - casco histórico,intermedio,1,0
150000.0,flat,48.0,1,1,colmenar viejo,40.6610579,-3.7688816,good,3125.0,0,0,flat,centro,intermedio,1,0
217000.0,flat,85.0,2,2,colmenarejo,40.5619428,-4.0146781,newdevelopment,2553.0,1,1,flat,colmenarejo,bajo,1,1
240000.0,flat,95.0,2,2,colmenarejo,40.5619428,-4.0146781,newdevelopment,2526.0,1,1,flat,colmenarejo,intermedio,1,1
259000.0,flat,76.0,2,2,madrid,40.3895531,-3.7199884,good,3408.0,1,1,flat,opañel,intermedio,1,1
239000.0,chalet,213.0,4,2,chapineria,40.382871,-4.2150952,good,1122.0,1,1,chalet,chapineria,alto,1,0
149500.0,flat,52.0,1,1,leganés,40.3290495,-3.7648047,good,2875.0,0,0,flat,casco antiguo,intermedio,1,0
100000.0,duplex,80.0,2,2,gargantilla del lozoya,40.9651289,-3.7164394,good,1250.0,0,0,flat,gargantilla del lozoya,intermedio,1,0
414000.0,chalet,240.0,5,3,hoyo de manzanares,40.6215488,-3.908721,good,1725.0,0,0,chalet,hoyo de manzanares,alto,1,0
375000.0,flat,70.0,3,2,madrid,40.475582,-3.6428213,good,5357.0,0,0,flat,pinar del rey,bajo,1,1
395000.0,chalet,239.0,4,3,eurovillas,40.3489309,-3.2672748,good,1653.0,1,1,chalet,eurovillas,alto,1,0
119900.0,chalet,168.0,4,2,orusco,40.286857,-3.2103347,good,714.0,1,1,chalet,orusco,alto,1,0
175000.0,duplex,78.0,2,1,galapagar,40.5797105,-4.0063326,good,2244.0,1,1,flat,casco antiguo,intermedio,1,1
380000.0,chalet,260.0,4,3,parla,40.2348653,-3.7614296,good,1462.0,1,1,chalet,reyes,alto,1,0
152000.0,flat,48.0,1,1,madrid,40.4811529,-3.726197,renew,3167.0,0,0,flat,peñagrande,ss,1,0
149000.0,flat,68.0,3,1,alcalá de henares,40.4890273,-3.3692113,good,2191.0,0,0,flat,chorrillo,intermedio,1,0
176000.0,flat,89.0,2,2,alcalá de henares,40.4760449,-3.371041,good,1978.0,0,0,flat,reyes católicos,intermedio,1,0
255000.0,flat,96.0,4,1,getafe,40.307145,-3.73139,good,2656.0,0,0,flat,getafe centro,bajo,0,1
110000.0,countryhouse,107.0,3,2,carabaña,40.2572042,-3.2378092,good,1028.0,0,0,countryhouse,carabaña,bajo,1,0
400000.0,flat,148.0,3,2,alcorcón,40.3382283,-3.8537064,good,2703.0,1,1,flat,parque oeste - fuente cisneros,intermedio,1,1
169000.0,flat,75.0,3,1,alcalá de henares,40.4877394,-3.353434,good,2253.0,0,0,flat,juan de austria,intermedio,1,1
255000.0,flat,96.0,4,1,getafe,40.3046774,-3.7297247,good,2656.0,0,0,flat,getafe centro,bajo,1,1
290000.0,flat,58.0,1,1,madrid,40.4591359,-3.6459865,good,5000.0,1,1,flat,canillas,flat,1,1
210000.0,duplex,152.0,4,3,la cabrera,40.8662843,-3.6125443,good,1382.0,0,0,flat,la cabrera,intermedio,1,0
377664.0,flat,127.0,3,2,madrid,40.4904787,-3.6677429,good,2974.0,0,0,flat,virgen del cortijo - manoteras,intermedio,1,0
425000.0,countryhouse,219.0,6,2,navalafuente,40.8265114,-3.6633571,renew,1941.0,1,1,countryhouse,navalafuente,muy alto,1,0
210000.0,flat,45.0,1,1,madrid,40.4522753,-3.7061948,good,4667.0,0,0,flat,bellas vistas,en,1,1
140000.0,flat,33.0,1,1,madrid,40.4121218,-3.703333,good,4242.0,0,0,flat,lavapiés-embajadores,intermedio,0,0
185000.0,flat,129.0,3,2,ciempozuelos,40.1534059,-3.6211233,good,1434.0,1,1,flat,casco antiguo sur,intermedio,1,1
128800.0,flat,80.0,3,1,parla,40.2380935,-3.7761052,good,1610.0,0,0,flat,centro,intermedio,1,1
160000.0,chalet,131.0,3,1,cercedilla,40.7444793,-4.0568807,renew,1221.0,0,0,chalet,cercedilla,alto,1,0
399000.0,chalet,185.0,4,1,manzanares el real,40.7273384,-3.8662956,renew,2157.0,1,1,chalet,manzanares el real,alto,1,0
284500.0,penthouse,110.0,2,1,alcalá de henares,40.5050171,-3.382603,newdevelopment,2586.0,1,1,flat,las sedas - el olivar,mediano,1,1
389000.0,penthouse,73.0,1,1,madrid,40.4604294,-3.7055245,newdevelopment,5329.0,1,1,flat,berruguete,flat,1,1
288500.0,flat,109.0,3,2,alcalá de henares,40.5050171,-3.382603,newdevelopment,2647.0,1,1,flat,las sedas - el olivar,intermedio,1,1
346000.0,flat,135.0,4,2,alcalá de henares,40.5050171,-3.382603,newdevelopment,2563.0,1,1,flat,las sedas - el olivar,intermedio,1,1
281500.0,penthouse,108.0,2,1,alcalá de henares,40.5050171,-3.382603,newdevelopment,2606.0,1,1,flat,las sedas - el olivar,mediano,1,1
149000.0,studio,47.0,0,1,madrid,40.4270645,-3.6442527,good,3170.0,0,0,flat,pueblo nuevo,bajo,1,1
379000.0,chalet,261.0,4,3,valdemoro,40.1736633,-3.6895741,good,1452.0,1,1,chalet,restón i - restón ii,alto,1,0
169000.0,flat,82.0,4,1,san lorenzo de el escorial,40.5905106,-4.1493406,renew,2061.0,0,0,flat,centro - casco histórico,intermedio,1,0
188000.0,duplex,114.0,3,2,algete,40.592582,-3.4968678,good,1649.0,0,0,flat,algete,intermedio,1,0
305000.0,penthouse,120.0,4,2,boadilla del monte,40.4054119,-3.8771637,good,2542.0,0,0,flat,casco antiguo,intermedio,1,0
410000.0,chalet,141.0,3,3,torrejón de ardoz,40.4403307,-3.4687536,newdevelopment,2908.0,1,1,chalet,suroeste,alto,1,0
450000.0,flat,110.0,4,2,madrid,40.3958763,-3.6964134,good,4091.0,0,0,flat,delicias,intermedio,1,1
128000.0,duplex,72.0,3,2,carabaña,40.2566019,-3.2376174,good,1778.0,1,1,flat,carabaña,bajo,1,0
259000.0,chalet,120.0,3,3,las rozas de madrid,40.4942998,-3.8735428,renew,2158.0,0,0,chalet,zona estación,alto,1,0
217000.0,flat,90.0,3,2,madrid,40.3953283,-3.6595037,renew,2411.0,0,0,flat,numancia,intermedio,1,1
90000.0,flat,45.0,1,1,madrid,40.3985889,-3.6640985,renew,2000.0,0,0,flat,numancia,bajo,1,1
66000.0,flat,30.0,1,1,madrid,40.3864155,-3.6657725,renew,2200.0,0,0,flat,san diego,intermedio,1,1
169000.0,duplex,110.0,3,2,valdemoro,40.1910181,-3.6789082,renew,1536.0,0,0,flat,centro,intermedio,1,0
160000.0,flat,79.0,2,0,galapagar,40.5775822,-4.0018121,renew,2025.0,0,0,flat,casa amarilla,bajo,1,0
350000.0,duplex,78.0,1,1,san sebastián de los reyes,40.539345,-3.6239814,good,4487.0,0,0,flat,vega de la moraleja,intermedio,1,1
130000.0,flat,70.0,2,1,leganés,40.3305875,-3.7587049,good,1857.0,0,0,flat,santos,bajo,1,0
398900.0,flat,138.0,2,3,colmenar viejo,40.6687207,-3.7732385,newdevelopment,2891.0,1,1,flat,el mirador,bajo,1,1
225000.0,flat,75.0,2,1,madrid,40.4602848,-3.7041461,renew,3000.0,0,0,flat,berruguete,intermedio,1,0
179900.0,penthouse,88.0,2,1,el escorial,40.6035443,-4.0600299,good,2044.0,1,1,flat,navalquejigo - los arroyos,intermedio,1,0
412400.0,flat,120.0,3,2,leganés,40.3407,-3.78435,newdevelopment,3437.0,1,1,flat,poza del agua,intermedio,1,1
259000.0,flat,120.0,3,3,las rozas de madrid,40.4917967,-3.8736701,renew,2158.0,0,0,flat,zona estación,flat,0,0
477000.0,chalet,298.0,5,3,fuente el saz de jarama,40.6305677,-3.5127115,good,1601.0,1,1,chalet,fuente el saz de jarama,alto,1,0
175000.0,flat,79.0,2,2,galapagar,40.5772408,-4.0080833,good,2215.0,1,1,flat,casco antiguo,intermedio,1,1
475000.0,chalet,298.0,4,3,manzanares el real,40.7313576,-3.8811591,good,1594.0,1,1,chalet,manzanares el real,alto,1,0
255000.0,flat,95.0,4,2,getafe,40.3043724,-3.729903,good,2684.0,0,0,flat,getafe centro,bajo,0,1
599000.0,penthouse,114.0,1,2,madrid,40.4133459,-3.7065662,good,5254.0,0,0,flat,lavapiés-embajadores,mediano,1,1
599000.0,penthouse,116.0,2,2,madrid,40.4133459,-3.7065662,good,5164.0,0,0,flat,lavapiés-embajadores,mediano,1,1
